total_mass_source chirp_mass_source mass_ratio chi_eff
2.7221 1.1846 1.0373 0.0082
2.7247 1.1858 1.0373 0.0082
2.7228 1.1849 1.0373 0.0082
2.7231 1.1851 1.0373 0.0082
2.7264 1.1862 0.9478 0.0088
2.7253 1.1857 0.9478 0.0088
2.7262 1.1861 0.9478 0.0088
2.7263 1.1862 0.9478 0.0088
2.7261 1.1861 0.9478 0.0088
2.7330 1.1895 0.9771 -0.0041
2.7325 1.1893 0.9771 -0.0041
2.7312 1.1887 0.9771 -0.0041
2.7325 1.1893 0.9771 -0.0041
2.7324 1.1892 0.9771 -0.0041
2.7554 1.1899 0.7941 -0.0004
2.7552 1.1898 0.7941 -0.0004
2.7546 1.1895 0.7941 -0.0004
2.7548 1.1896 0.7941 -0.0004
2.7536 1.1893 1.2566 0.0141
2.7537 1.1893 1.2566 0.0141
2.7539 1.1894 1.2566 0.0141
2.7534 1.1892 1.2566 0.0141
2.7530 1.1890 1.2566 0.0141
2.7360 1.1872 0.8666 0.0037
2.7371 1.1878 0.8666 0.0037
2.7373 1.1878 0.8666 0.0037
2.7362 1.1874 0.8666 0.0037
2.7360 1.1873 0.8666 0.0037
2.7398 1.1887 1.1580 -0.0013
2.7408 1.1892 1.1580 -0.0013
2.7412 1.1893 1.1580 -0.0013
2.7399 1.1888 1.1580 -0.0013
2.7408 1.1892 1.1580 -0.0013
2.7414 1.1876 0.8367 0.0070
2.7418 1.1878 0.8367 0.0070
2.7406 1.1872 0.8367 0.0070
2.7396 1.1868 0.8367 0.0070
2.7410 1.1874 0.8367 0.0070
2.7381 1.1873 0.8526 -0.0014
2.7374 1.1870 0.8526 -0.0014
2.7379 1.1872 0.8526 -0.0014
2.7380 1.1872 0.8526 -0.0014
2.7485 1.1887 0.8132 0.0071
2.7481 1.1886 0.8132 0.0071
2.7496 1.1892 0.8132 0.0071
2.7493 1.1891 0.8132 0.0071
2.7488 1.1888 0.8132 0.0071
2.7410 1.1883 1.1771 -0.0015
2.7407 1.1882 1.1771 -0.0015
2.7401 1.1880 1.1771 -0.0015
2.7387 1.1874 1.1771 -0.0015
2.7385 1.1872 1.1771 -0.0015
2.7253 1.1863 1.0030 0.0047
2.7262 1.1866 1.0030 0.0047
2.7275 1.1872 1.0030 0.0047
2.7273 1.1871 1.0030 0.0047
2.7268 1.1869 1.0030 0.0047
2.7268 1.1849 0.8985 0.0000
2.7283 1.1855 0.8985 0.0000
2.7271 1.1850 0.8985 0.0000
2.7284 1.1856 0.8985 0.0000
2.7269 1.1849 0.8985 0.0000
2.7320 1.1890 1.0327 -0.0074
2.7310 1.1886 1.0327 -0.0074
2.7309 1.1885 1.0327 -0.0074
2.7311 1.1886 1.0327 -0.0074
2.7650 1.1868 1.3580 0.0036
2.7656 1.1871 1.3580 0.0036
2.7641 1.1864 1.3580 0.0036
2.7638 1.1863 1.3580 0.0036
2.7654 1.1870 1.3580 0.0036
2.7386 1.1906 1.0957 -0.0004
2.7388 1.1906 1.0957 -0.0004
2.7380 1.1903 1.0957 -0.0004
2.7375 1.1901 1.0957 -0.0004
2.7383 1.1904 1.0957 -0.0004
2.7253 1.1851 0.9234 -0.0051
2.7251 1.1850 0.9234 -0.0051
2.7253 1.1851 0.9234 -0.0051
2.7259 1.1854 0.9234 -0.0051
2.7264 1.1856 0.9234 -0.0051
2.7546 1.1871 0.7729 0.0041
2.7531 1.1865 0.7729 0.0041
2.7539 1.1869 0.7729 0.0041
2.7521 1.1861 0.7729 0.0041
2.7536 1.1867 0.7729 0.0041
2.7262 1.1850 1.1011 0.0030
2.7263 1.1850 1.1011 0.0030
2.7275 1.1856 1.1011 0.0030
2.7264 1.1851 1.1011 0.0030
2.7499 1.1888 1.2385 0.0078
2.7500 1.1888 1.2385 0.0078
2.7501 1.1889 1.2385 0.0078
2.7502 1.1889 1.2385 0.0078
2.7498 1.1887 1.2385 0.0078
2.7319 1.1884 1.0673 0.0041
2.7300 1.1875 1.0673 0.0041
2.7310 1.1880 1.0673 0.0041
2.7313 1.1881 1.0673 0.0041
2.7310 1.1880 1.0673 0.0041
2.7408 1.1868 0.8297 0.0057
2.7416 1.1871 0.8297 0.0057
2.7403 1.1866 0.8297 0.0057
2.7395 1.1862 0.8297 0.0057
2.7403 1.1866 0.8297 0.0057
2.7351 1.1864 1.1631 -0.0007
2.7352 1.1865 1.1631 -0.0007
2.7351 1.1864 1.1631 -0.0007
2.7350 1.1864 1.1631 -0.0007
2.7348 1.1863 1.1631 -0.0007
2.7269 1.1868 1.0288 0.0022
2.7294 1.1879 1.0288 0.0022
2.7285 1.1875 1.0288 0.0022
2.7276 1.1871 1.0288 0.0022
2.7279 1.1872 1.0288 0.0022
2.7357 1.1899 0.9330 -0.0004
2.7359 1.1900 0.9330 -0.0004
2.7352 1.1897 0.9330 -0.0004
2.7353 1.1897 0.9330 -0.0004
2.7229 1.1851 1.0225 0.0023
2.7222 1.1848 1.0225 0.0023
2.7216 1.1846 1.0225 0.0023
2.7246 1.1859 1.0225 0.0023
2.7223 1.1849 1.0225 0.0023
2.7346 1.1865 0.8637 0.0009
2.7340 1.1862 0.8637 0.0009
2.7328 1.1857 0.8637 0.0009
2.7345 1.1864 0.8637 0.0009
2.7323 1.1855 0.8637 0.0009
2.7321 1.1892 0.9887 -0.0004
2.7313 1.1888 0.9887 -0.0004
2.7310 1.1887 0.9887 -0.0004
2.7315 1.1890 0.9887 -0.0004
2.7335 1.1898 0.9887 -0.0004
2.7299 1.1866 1.1019 0.0015
2.7314 1.1872 1.1019 0.0015
2.7316 1.1873 1.1019 0.0015
2.7323 1.1876 1.1019 0.0015
2.7330 1.1879 1.1019 0.0015
2.7303 1.1884 0.9878 0.0013
2.7301 1.1883 0.9878 0.0013
2.7304 1.1885 0.9878 0.0013
2.7305 1.1885 0.9878 0.0013
2.7601 1.1884 1.3099 0.0021
2.7613 1.1889 1.3099 0.0021
2.7604 1.1885 1.3099 0.0021
2.7597 1.1882 1.3099 0.0021
2.7601 1.1884 1.3099 0.0021
2.7410 1.1896 0.8694 0.0049
2.7410 1.1896 0.8694 0.0049
2.7395 1.1889 0.8694 0.0049
2.7404 1.1893 0.8694 0.0049
2.7404 1.1893 0.8694 0.0049
2.7385 1.1899 1.1134 0.0055
2.7396 1.1904 1.1134 0.0055
2.7395 1.1904 1.1134 0.0055
2.7389 1.1901 1.1134 0.0055
2.7391 1.1902 1.1134 0.0055
2.7248 1.1856 0.9549 0.0058
2.7253 1.1859 0.9549 0.0058
2.7253 1.1859 0.9549 0.0058
2.7250 1.1858 0.9549 0.0058
2.7246 1.1856 0.9549 0.0058
2.7327 1.1883 0.9218 0.0095
2.7330 1.1884 0.9218 0.0095
2.7327 1.1883 0.9218 0.0095
2.7346 1.1891 0.9218 0.0095
2.7307 1.1864 0.8957 0.0023
2.7319 1.1870 0.8957 0.0023
2.7296 1.1860 0.8957 0.0023
2.7317 1.1869 0.8957 0.0023
2.7315 1.1868 0.8957 0.0023
2.7438 1.1896 1.1758 0.0026
2.7431 1.1893 1.1758 0.0026
2.7423 1.1890 1.1758 0.0026
2.7423 1.1890 1.1758 0.0026
2.7433 1.1894 1.1758 0.0026
2.7523 1.1890 0.7987 0.0090
2.7524 1.1890 0.7987 0.0090
2.7528 1.1892 0.7987 0.0090
2.7530 1.1893 0.7987 0.0090
2.7529 1.1892 0.7987 0.0090
2.7304 1.1871 1.0913 0.0043
2.7292 1.1866 1.0913 0.0043
2.7294 1.1867 1.0913 0.0043
2.7300 1.1869 1.0913 0.0043
2.7300 1.1870 1.0913 0.0043
2.7459 1.1891 0.8308 0.0053
2.7469 1.1895 0.8308 0.0053
2.7462 1.1892 0.8308 0.0053
2.7467 1.1894 0.8308 0.0053
2.7465 1.1893 0.8308 0.0053
2.7410 1.1926 1.0548 -0.0016
2.7407 1.1924 1.0548 -0.0016
2.7406 1.1924 1.0548 -0.0016
2.7406 1.1924 1.0548 -0.0016
2.7369 1.1871 1.1673 0.0033
2.7375 1.1873 1.1673 0.0033
2.7361 1.1867 1.1673 0.0033
2.7373 1.1872 1.1673 0.0033
2.7362 1.1867 1.1673 0.0033
2.7398 1.1920 0.9461 0.0066
2.7398 1.1920 0.9461 0.0066
2.7402 1.1922 0.9461 0.0066
2.7394 1.1919 0.9461 0.0066
2.7401 1.1922 0.9461 0.0066
2.7410 1.1896 0.8698 0.0039
2.7419 1.1900 0.8698 0.0039
2.7407 1.1895 0.8698 0.0039
2.7419 1.1900 0.8698 0.0039
2.7412 1.1897 0.8698 0.0039
2.7288 1.1878 1.0074 0.0021
2.7295 1.1881 1.0074 0.0021
2.7294 1.1880 1.0074 0.0021
2.7277 1.1873 1.0074 0.0021
2.7296 1.1881 1.0074 0.0021
2.7268 1.1869 0.9885 -0.0005
2.7270 1.1870 0.9885 -0.0005
2.7271 1.1870 0.9885 -0.0005
2.7270 1.1870 0.9885 -0.0005
2.7270 1.1870 0.9885 -0.0005
2.7316 1.1870 0.9004 0.0085
2.7331 1.1877 0.9004 0.0085
2.7334 1.1878 0.9004 0.0085
2.7329 1.1876 0.9004 0.0085
2.7379 1.1869 1.1788 0.0063
2.7378 1.1869 1.1788 0.0063
2.7369 1.1865 1.1788 0.0063
2.7376 1.1868 1.1788 0.0063
2.7376 1.1868 1.1788 0.0063
2.7402 1.1889 0.8638 0.0045
2.7409 1.1892 0.8638 0.0045
2.7414 1.1894 0.8638 0.0045
2.7409 1.1892 0.8638 0.0045
2.7406 1.1891 0.8638 0.0045
2.7353 1.1885 0.8972 0.0013
2.7364 1.1890 0.8972 0.0013
2.7361 1.1889 0.8972 0.0013
2.7367 1.1891 0.8972 0.0013
2.7375 1.1895 0.8972 0.0013
2.7387 1.1892 1.1355 -0.0002
2.7392 1.1894 1.1355 -0.0002
2.7392 1.1894 1.1355 -0.0002
2.7393 1.1894 1.1355 -0.0002
2.7387 1.1892 1.1355 -0.0002
2.7415 1.1902 0.8762 -0.0046
2.7409 1.1899 0.8762 -0.0046
2.7402 1.1896 0.8762 -0.0046
2.7410 1.1900 0.8762 -0.0046
2.7386 1.1868 0.8419 0.0019
2.7390 1.1869 0.8419 0.0019
2.7394 1.1871 0.8419 0.0019
2.7405 1.1876 0.8419 0.0019
2.7396 1.1872 0.8419 0.0019
2.7290 1.1874 0.9494 0.0040
2.7303 1.1879 0.9494 0.0040
2.7294 1.1876 0.9494 0.0040
2.7296 1.1876 0.9494 0.0040
2.7302 1.1879 0.9494 0.0040
2.7299 1.1880 0.9619 0.0070
2.7302 1.1881 0.9619 0.0070
2.7302 1.1881 0.9619 0.0070
2.7298 1.1880 0.9619 0.0070
2.7311 1.1885 0.9619 0.0070
2.7481 1.1903 0.8345 0.0053
2.7487 1.1906 0.8345 0.0053
2.7487 1.1906 0.8345 0.0053
2.7490 1.1907 0.8345 0.0053
2.7477 1.1901 0.8345 0.0053
2.7449 1.1869 0.8106 -0.0022
2.7431 1.1861 0.8106 -0.0022
2.7449 1.1869 0.8106 -0.0022
2.7429 1.1861 0.8106 -0.0022
2.7438 1.1864 0.8106 -0.0022
2.7379 1.1905 1.0849 -0.0021
2.7382 1.1907 1.0849 -0.0021
2.7386 1.1909 1.0849 -0.0021
2.7385 1.1908 1.0849 -0.0021
2.7293 1.1874 0.9456 0.0019
2.7292 1.1874 0.9456 0.0019
2.7288 1.1872 0.9456 0.0019
2.7300 1.1878 0.9456 0.0019
2.7284 1.1870 0.9456 0.0019
2.7241 1.1854 1.0467 0.0019
2.7235 1.1851 1.0467 0.0019
2.7239 1.1853 1.0467 0.0019
2.7246 1.1856 1.0467 0.0019
2.7234 1.1851 1.0467 0.0019
2.7254 1.1853 0.9277 0.0022
2.7252 1.1852 0.9277 0.0022
2.7264 1.1857 0.9277 0.0022
2.7238 1.1846 0.9277 0.0022
2.7258 1.1855 0.9277 0.0022
2.7364 1.1877 1.1471 0.0036
2.7367 1.1879 1.1471 0.0036
2.7363 1.1877 1.1471 0.0036
2.7367 1.1878 1.1471 0.0036
2.7360 1.1876 1.1471 0.0036
2.7270 1.1847 1.1202 0.0025
2.7287 1.1855 1.1202 0.0025
2.7284 1.1853 1.1202 0.0025
2.7298 1.1859 1.1202 0.0025
2.7285 1.1854 1.1202 0.0025
2.7418 1.1874 1.2025 0.0001
2.7429 1.1879 1.2025 0.0001
2.7424 1.1876 1.2025 0.0001
2.7422 1.1876 1.2025 0.0001
2.7431 1.1879 1.2025 0.0001
2.7511 1.1902 0.8173 0.0077
2.7504 1.1899 0.8173 0.0077
2.7502 1.1898 0.8173 0.0077
2.7503 1.1899 0.8173 0.0077
2.7386 1.1902 1.1061 0.0012
2.7375 1.1897 1.1061 0.0012
2.7379 1.1899 1.1061 0.0012
2.7380 1.1900 1.1061 0.0012
2.7379 1.1899 1.1061 0.0012
2.7340 1.1888 0.9193 -0.0015
2.7331 1.1884 0.9193 -0.0015
2.7326 1.1882 0.9193 -0.0015
2.7336 1.1886 0.9193 -0.0015
2.7346 1.1891 0.9193 -0.0015
2.7275 1.1865 1.0657 -0.0000
2.7263 1.1860 1.0657 -0.0000
2.7263 1.1860 1.0657 -0.0000
2.7262 1.1859 1.0657 -0.0000
2.7264 1.1860 1.0657 -0.0000
2.7379 1.1870 0.8489 0.0088
2.7381 1.1870 0.8489 0.0088
2.7381 1.1870 0.8489 0.0088
2.7388 1.1874 0.8489 0.0088
2.7380 1.1870 0.8489 0.0088
2.7350 1.1857 1.1791 0.0009
2.7338 1.1851 1.1791 0.0009
2.7361 1.1861 1.1791 0.0009
2.7360 1.1861 1.1791 0.0009
2.7345 1.1854 1.1791 0.0009
2.7296 1.1854 0.8840 0.0082
2.7311 1.1861 0.8840 0.0082
2.7319 1.1864 0.8840 0.0082
2.7303 1.1857 0.8840 0.0082
2.7285 1.1850 0.8840 0.0082
2.7353 1.1862 0.8539 -0.0017
2.7362 1.1866 0.8539 -0.0017
2.7353 1.1861 0.8539 -0.0017
2.7361 1.1865 0.8539 -0.0017
2.7359 1.1864 0.8539 -0.0017
2.7259 1.1850 0.9107 0.0092
2.7269 1.1854 0.9107 0.0092
2.7288 1.1862 0.9107 0.0092
2.7258 1.1849 0.9107 0.0092
2.7445 1.1906 1.1627 0.0017
2.7452 1.1909 1.1627 0.0017
2.7448 1.1907 1.1627 0.0017
2.7447 1.1906 1.1627 0.0017
2.7452 1.1908 1.1627 0.0017
2.7632 1.1891 0.7587 0.0078
2.7626 1.1889 0.7587 0.0078
2.7636 1.1893 0.7587 0.0078
2.7637 1.1893 0.7587 0.0078
2.7635 1.1892 0.7587 0.0078
2.7397 1.1888 0.8653 0.0017
2.7406 1.1892 0.8653 0.0017
2.7406 1.1892 0.8653 0.0017
2.7404 1.1891 0.8653 0.0017
2.7401 1.1889 0.8653 0.0017
2.7411 1.1927 1.0513 0.0009
2.7411 1.1927 1.0513 0.0009
2.7409 1.1926 1.0513 0.0009
2.7412 1.1927 1.0513 0.0009
2.7413 1.1928 1.0513 0.0009
2.7420 1.1873 0.8299 0.0082
2.7429 1.1877 0.8299 0.0082
2.7423 1.1875 0.8299 0.0082
2.7422 1.1874 0.8299 0.0082
2.7436 1.1880 0.8299 0.0082
2.7268 1.1866 0.9615 0.0030
2.7267 1.1866 0.9615 0.0030
2.7251 1.1859 0.9615 0.0030
2.7269 1.1867 0.9615 0.0030
2.7242 1.1855 0.9615 0.0030
2.7355 1.1877 0.8778 0.0059
2.7352 1.1875 0.8778 0.0059
2.7337 1.1869 0.8778 0.0059
2.7358 1.1878 0.8778 0.0059
2.7242 1.1857 1.0197 0.0084
2.7240 1.1856 1.0197 0.0084
2.7248 1.1860 1.0197 0.0084
2.7245 1.1859 1.0197 0.0084
2.7247 1.1859 1.0197 0.0084
2.7333 1.1865 1.1452 0.0054
2.7337 1.1866 1.1452 0.0054
2.7339 1.1867 1.1452 0.0054
2.7344 1.1869 1.1452 0.0054
2.7342 1.1869 1.1452 0.0054
2.7257 1.1863 1.0211 0.0028
2.7265 1.1867 1.0211 0.0028
2.7266 1.1868 1.0211 0.0028
2.7258 1.1864 1.0211 0.0028
2.7256 1.1863 1.0211 0.0028
2.7255 1.1848 0.9121 0.0026
2.7254 1.1848 0.9121 0.0026
2.7257 1.1849 0.9121 0.0026
2.7268 1.1854 0.9121 0.0026
2.7251 1.1847 0.9121 0.0026
2.7322 1.1892 1.0058 0.0004
2.7329 1.1895 1.0058 0.0004
2.7326 1.1894 1.0058 0.0004
2.7333 1.1897 1.0058 0.0004
2.7332 1.1897 1.0058 0.0004
2.7266 1.1859 1.0732 -0.0014
2.7269 1.1860 1.0732 -0.0014
2.7277 1.1864 1.0732 -0.0014
2.7251 1.1853 1.0732 -0.0014
2.7272 1.1862 1.0732 -0.0014
2.7335 1.1895 1.0462 0.0051
2.7332 1.1893 1.0462 0.0051
2.7327 1.1891 1.0462 0.0051
2.7331 1.1893 1.0462 0.0051
2.7325 1.1890 1.0462 0.0051
2.7637 1.1878 0.7470 0.0126
2.7640 1.1879 0.7470 0.0126
2.7642 1.1880 0.7470 0.0126
2.7644 1.1881 0.7470 0.0126
2.7644 1.1881 0.7470 0.0126
2.7271 1.1866 1.0514 -0.0002
2.7269 1.1865 1.0514 -0.0002
2.7272 1.1866 1.0514 -0.0002
2.7272 1.1866 1.0514 -0.0002
2.7294 1.1857 1.1208 0.0009
2.7318 1.1868 1.1208 0.0009
2.7309 1.1864 1.1208 0.0009
2.7307 1.1863 1.1208 0.0009
2.7287 1.1854 1.1208 0.0009
2.7244 1.1856 1.0357 -0.0004
2.7238 1.1854 1.0357 -0.0004
2.7254 1.1861 1.0357 -0.0004
2.7223 1.1848 1.0357 -0.0004
2.7257 1.1862 1.0357 -0.0004
2.7616 1.1846 0.7311 0.0192
2.7627 1.1850 0.7311 0.0192
2.7623 1.1849 0.7311 0.0192
2.7621 1.1848 0.7311 0.0192
2.7634 1.1853 0.7311 0.0192
2.7442 1.1920 0.8886 -0.0015
2.7444 1.1921 0.8886 -0.0015
2.7447 1.1922 0.8886 -0.0015
2.7442 1.1920 0.8886 -0.0015
2.7446 1.1922 0.8886 -0.0015
2.7433 1.1923 1.1051 0.0008
2.7425 1.1920 1.1051 0.0008
2.7438 1.1925 1.1051 0.0008
2.7437 1.1925 1.1051 0.0008
2.7431 1.1922 1.1051 0.0008
2.7255 1.1849 1.0942 -0.0005
2.7263 1.1853 1.0942 -0.0005
2.7256 1.1850 1.0942 -0.0005
2.7239 1.1842 1.0942 -0.0005
2.7266 1.1854 1.0942 -0.0005
2.7276 1.1859 1.0892 -0.0016
2.7272 1.1858 1.0892 -0.0016
2.7264 1.1854 1.0892 -0.0016
2.7275 1.1859 1.0892 -0.0016
2.7253 1.1850 1.0892 -0.0016
2.7396 1.1886 0.8631 0.0042
2.7392 1.1884 0.8631 0.0042
2.7391 1.1884 0.8631 0.0042
2.7374 1.1877 0.8631 0.0042
2.7392 1.1884 0.8631 0.0042
2.7489 1.1879 0.8027 0.0102
2.7494 1.1881 0.8027 0.0102
2.7505 1.1886 0.8027 0.0102
2.7505 1.1886 0.8027 0.0102
2.7492 1.1880 0.8027 0.0102
2.7260 1.1865 1.0124 0.0020
2.7254 1.1863 1.0124 0.0020
2.7242 1.1857 1.0124 0.0020
2.7231 1.1853 1.0124 0.0020
2.7242 1.1849 1.0702 0.0057
2.7221 1.1840 1.0702 0.0057
2.7263 1.1859 1.0702 0.0057
2.7240 1.1849 1.0702 0.0057
2.7248 1.1852 1.0702 0.0057
2.7303 1.1879 1.0591 -0.0006
2.7301 1.1878 1.0591 -0.0006
2.7302 1.1878 1.0591 -0.0006
2.7301 1.1878 1.0591 -0.0006
2.7301 1.1878 1.0591 -0.0006
2.7284 1.1866 0.9279 -0.0003
2.7286 1.1867 0.9279 -0.0003
2.7278 1.1864 0.9279 -0.0003
2.7285 1.1866 0.9279 -0.0003
2.7287 1.1868 0.9279 -0.0003
2.7536 1.1916 1.2180 0.0044
2.7536 1.1916 1.2180 0.0044
2.7529 1.1913 1.2180 0.0044
2.7530 1.1914 1.2180 0.0044
2.7537 1.1917 1.2180 0.0044
2.7244 1.1859 0.9988 0.0038
2.7251 1.1862 0.9988 0.0038
2.7241 1.1857 0.9988 0.0038
2.7267 1.1869 0.9988 0.0038
2.7228 1.1852 0.9988 0.0038
2.7321 1.1868 1.1245 0.0054
2.7330 1.1871 1.1245 0.0054
2.7327 1.1870 1.1245 0.0054
2.7326 1.1870 1.1245 0.0054
2.7319 1.1867 1.1245 0.0054
2.7243 1.1857 1.0290 0.0046
2.7242 1.1856 1.0290 0.0046
2.7240 1.1855 1.0290 0.0046
2.7225 1.1849 1.0290 0.0046
2.7241 1.1856 1.0290 0.0046
2.7445 1.1916 1.1388 0.0003
2.7445 1.1916 1.1388 0.0003
2.7436 1.1912 1.1388 0.0003
2.7435 1.1912 1.1388 0.0003
2.7439 1.1913 1.1388 0.0003
2.7315 1.1887 1.0373 0.0003
2.7309 1.1884 1.0373 0.0003
2.7307 1.1883 1.0373 0.0003
2.7299 1.1880 1.0373 0.0003
2.7318 1.1888 1.0373 0.0003
2.7263 1.1865 0.9643 0.0015
2.7263 1.1865 0.9643 0.0015
2.7261 1.1864 0.9643 0.0015
2.7259 1.1863 0.9643 0.0015
2.7262 1.1864 0.9643 0.0015
2.7428 1.1896 1.1667 -0.0020
2.7434 1.1899 1.1667 -0.0020
2.7422 1.1894 1.1667 -0.0020
2.7413 1.1890 1.1667 -0.0020
2.7424 1.1895 1.1667 -0.0020
2.7291 1.1846 1.1457 -0.0056
2.7293 1.1847 1.1457 -0.0056
2.7300 1.1850 1.1457 -0.0056
2.7295 1.1848 1.1457 -0.0056
2.7346 1.1892 0.9242 0.0043
2.7353 1.1895 0.9242 0.0043
2.7357 1.1897 0.9242 0.0043
2.7355 1.1896 0.9242 0.0043
2.7354 1.1895 0.9242 0.0043
2.7532 1.1898 1.2454 0.0005
2.7537 1.1900 1.2454 0.0005
2.7534 1.1899 1.2454 0.0005
2.7526 1.1896 1.2454 0.0005
2.7530 1.1897 1.2454 0.0005
2.7280 1.1856 0.9040 -0.0048
2.7277 1.1855 0.9040 -0.0048
2.7250 1.1843 0.9040 -0.0048
2.7266 1.1850 0.9040 -0.0048
2.7261 1.1848 0.9040 -0.0048
2.7242 1.1851 1.0625 0.0051
2.7242 1.1851 1.0625 0.0051
2.7245 1.1853 1.0625 0.0051
2.7257 1.1858 1.0625 0.0051
2.7239 1.1850 1.0625 0.0051
2.7288 1.1878 1.0025 -0.0066
2.7297 1.1882 1.0025 -0.0066
2.7282 1.1875 1.0025 -0.0066
2.7283 1.1876 1.0025 -0.0066
2.7294 1.1880 1.0025 -0.0066
2.7284 1.1849 0.8835 0.0009
2.7285 1.1849 0.8835 0.0009
2.7281 1.1847 0.8835 0.0009
2.7296 1.1854 0.8835 0.0009
2.7301 1.1856 0.8835 0.0009
2.7253 1.1863 1.0101 -0.0007
2.7240 1.1857 1.0101 -0.0007
2.7244 1.1859 1.0101 -0.0007
2.7254 1.1863 1.0101 -0.0007
2.7261 1.1866 1.0101 -0.0007
2.7267 1.1859 1.0769 -0.0023
2.7261 1.1856 1.0769 -0.0023
2.7259 1.1856 1.0769 -0.0023
2.7276 1.1863 1.0769 -0.0023
2.7256 1.1854 1.0769 -0.0023
2.7271 1.1855 1.0986 -0.0007
2.7266 1.1853 1.0986 -0.0007
2.7271 1.1855 1.0986 -0.0007
2.7273 1.1855 1.0986 -0.0007
2.7257 1.1848 1.0986 -0.0007
2.7356 1.1898 0.9305 0.0044
2.7361 1.1900 0.9305 0.0044
2.7360 1.1900 0.9305 0.0044
2.7356 1.1898 0.9305 0.0044
2.7360 1.1900 0.9305 0.0044
2.7243 1.1858 1.0119 0.0023
2.7253 1.1862 1.0119 0.0023
2.7243 1.1858 1.0119 0.0023
2.7235 1.1854 1.0119 0.0023
2.7230 1.1852 1.0119 0.0023
2.7353 1.1906 1.0183 -0.0007
2.7361 1.1909 1.0183 -0.0007
2.7359 1.1908 1.0183 -0.0007
2.7361 1.1909 1.0183 -0.0007
2.7368 1.1912 1.0183 -0.0007
2.7458 1.1859 0.7963 -0.0049
2.7467 1.1863 0.7963 -0.0049
2.7448 1.1855 0.7963 -0.0049
2.7456 1.1858 0.7963 -0.0049
2.7453 1.1857 0.7963 -0.0049
2.7306 1.1861 1.1246 0.0046
2.7311 1.1863 1.1246 0.0046
2.7309 1.1862 1.1246 0.0046
2.7300 1.1859 1.1246 0.0046
2.7310 1.1863 1.1246 0.0046
2.7236 1.1855 1.0085 0.0047
2.7243 1.1858 1.0085 0.0047
2.7225 1.1850 1.0085 0.0047
2.7228 1.1851 1.0085 0.0047
2.7356 1.1907 1.0219 0.0007
2.7368 1.1912 1.0219 0.0007
2.7358 1.1907 1.0219 0.0007
2.7360 1.1908 1.0219 0.0007
2.7364 1.1910 1.0219 0.0007
2.7249 1.1850 0.9254 0.0053
2.7256 1.1853 0.9254 0.0053
2.7264 1.1857 0.9254 0.0053
2.7257 1.1854 0.9254 0.0053
2.7249 1.1850 0.9254 0.0053
2.7246 1.1859 1.0246 -0.0027
2.7245 1.1858 1.0246 -0.0027
2.7251 1.1861 1.0246 -0.0027
2.7250 1.1860 1.0246 -0.0027
2.7223 1.1849 1.0246 -0.0027
2.7313 1.1878 0.9237 0.0084
2.7310 1.1876 0.9237 0.0084
2.7308 1.1875 0.9237 0.0084
2.7305 1.1874 0.9237 0.0084
2.7314 1.1878 0.9237 0.0084
2.7260 1.1859 0.9433 0.0044
2.7269 1.1863 0.9433 0.0044
2.7276 1.1867 0.9433 0.0044
2.7257 1.1858 0.9433 0.0044
2.7284 1.1870 0.9433 0.0044
2.7706 1.1889 1.3612 0.0129
2.7718 1.1895 1.3612 0.0129
2.7715 1.1893 1.3612 0.0129
2.7715 1.1894 1.3612 0.0129
2.7711 1.1892 1.3612 0.0129
2.7694 1.1891 0.7389 0.0123
2.7681 1.1885 0.7389 0.0123
2.7688 1.1888 0.7389 0.0123
2.7695 1.1891 0.7389 0.0123
2.7692 1.1890 0.7389 0.0123
2.7584 1.1886 1.2964 0.0064
2.7589 1.1888 1.2964 0.0064
2.7583 1.1886 1.2964 0.0064
2.7583 1.1886 1.2964 0.0064
2.7580 1.1884 1.2964 0.0064
2.7293 1.1879 1.0280 0.0019
2.7295 1.1880 1.0280 0.0019
2.7279 1.1873 1.0280 0.0019
2.7294 1.1879 1.0280 0.0019
2.7290 1.1877 1.0280 0.0019
2.7447 1.1898 0.8474 0.0071
2.7444 1.1897 0.8474 0.0071
2.7442 1.1896 0.8474 0.0071
2.7443 1.1896 0.8474 0.0071
2.7430 1.1891 0.8474 0.0071
2.7374 1.1869 0.8518 -0.0005
2.7392 1.1877 0.8518 -0.0005
2.7377 1.1871 0.8518 -0.0005
2.7386 1.1874 0.8518 -0.0005
2.7378 1.1871 0.8518 -0.0005
2.7337 1.1869 1.1380 0.0019
2.7350 1.1875 1.1380 0.0019
2.7348 1.1874 1.1380 0.0019
2.7353 1.1876 1.1380 0.0019
2.7357 1.1878 1.1380 0.0019
2.7300 1.1865 0.9044 0.0032
2.7288 1.1860 0.9044 0.0032
2.7297 1.1864 0.9044 0.0032
2.7283 1.1858 0.9044 0.0032
2.7303 1.1866 0.9044 0.0032
2.7436 1.1865 1.2310 0.0003
2.7434 1.1864 1.2310 0.0003
2.7434 1.1864 1.2310 0.0003
2.7436 1.1865 1.2310 0.0003
2.7427 1.1861 1.2310 0.0003
2.7722 1.1864 1.4008 0.0158
2.7721 1.1863 1.4008 0.0158
2.7722 1.1864 1.4008 0.0158
2.7724 1.1865 1.4008 0.0158
2.7724 1.1865 1.4008 0.0158
2.7294 1.1863 0.9061 0.0051
2.7278 1.1856 0.9061 0.0051
2.7289 1.1861 0.9061 0.0051
