total_mass_source chirp_mass_source mass_ratio chi_eff
3.3726 1.4531 0.7698 0.0163
3.3479 1.4492 0.8252 0.0166
3.3011 1.4335 0.8829 0.0070
3.2692 1.4230 0.9879 0.0159
3.3095 1.4334 0.8335 0.0184
3.2474 1.4128 0.9436 0.0172
3.2780 1.4216 0.8558 0.0122
3.2974 1.4347 0.9483 0.0160
3.3706 1.4666 0.9519 0.0126
3.2744 1.4250 0.9667 0.0013
3.2863 1.4304 0.9854 0.0122
3.3073 1.4378 0.9138 0.0133
3.2908 1.4282 0.8694 0.0091
3.3437 1.4466 0.8176 0.0273
3.3251 1.4466 0.9453 0.0146
3.4087 1.4501 0.6756 0.0307
3.2964 1.4326 0.9027 0.0102
3.3207 1.4309 0.7708 0.0271
3.2963 1.4257 0.8137 0.0009
3.2922 1.4277 0.8545 0.0173
3.3048 1.4353 0.8849 0.0122
3.3144 1.4381 0.8645 0.0144
3.3256 1.4409 0.8386 0.0142
3.2973 1.4327 0.8979 0.0138
3.2526 1.4158 0.9961 -0.0012
3.3294 1.4454 0.8764 0.0175
3.3193 1.4438 0.9352 0.0136
3.3323 1.4277 0.7222 0.0135
3.3645 1.4446 0.7391 0.0095
3.2931 1.4277 0.8500 0.0058
3.3175 1.4440 0.9856 0.0035
3.3110 1.4352 0.8462 0.0160
3.2619 1.4168 0.8884 0.0058
3.3445 1.4472 0.8199 0.0243
3.3458 1.4549 0.9225 0.0085
3.3566 1.4602 0.9411 0.0109
3.2682 1.4225 0.9827 0.0116
3.3297 1.4385 0.7991 0.0230
3.3681 1.4297 0.6633 0.0295
3.2559 1.4165 0.9454 0.0295
3.2972 1.4330 0.9044 0.0301
3.2922 1.4303 0.8938 0.0162
3.3362 1.4516 0.9511 0.0029
3.2919 1.4306 0.9014 0.0048
3.3346 1.4507 0.9433 0.0077
3.3264 1.4455 0.9002 0.0240
3.3013 1.4301 0.8359 0.0144
3.3037 1.4367 0.9250 0.0059
3.2741 1.4212 0.8730 0.0080
3.3233 1.4407 0.8483 0.0007
3.3412 1.4543 0.9815 0.0092
3.3252 1.4391 0.8219 0.0180
3.2773 1.4229 0.8786 0.0123
3.3381 1.4519 0.9298 0.0097
3.3160 1.4421 0.9257 0.0113
3.3780 1.4572 0.7826 0.0204
3.3294 1.4492 0.9837 0.0198
3.3036 1.4369 0.9336 0.0050
3.3174 1.4419 0.9071 0.0044
3.3843 1.4481 0.7126 0.0259
3.2787 1.4266 0.9523 0.0244
3.3176 1.4437 0.9583 0.0039
3.3093 1.4404 0.9870 0.0097
3.3620 1.4580 0.8541 0.0072
3.2722 1.4221 0.9043 0.0009
3.3308 1.4452 0.8640 0.0114
3.3199 1.4339 0.7962 0.0088
3.3492 1.4499 0.8262 0.0125
3.3039 1.4375 0.9469 0.0201
3.2954 1.4176 0.7550 0.0157
3.3601 1.4478 0.7709 0.0131
3.3074 1.4366 0.8890 0.0121
3.2897 1.4319 0.9920 0.0099
3.3014 1.4313 0.8493 0.0116
3.2784 1.4269 0.9820 0.0204
3.3193 1.4444 0.9584 0.0174
3.3365 1.4415 0.8001 0.0130
3.2894 1.4310 0.9406 0.0254
3.3256 1.4473 0.9634 0.0118
3.2851 1.4272 0.8941 0.0188
3.3204 1.4453 0.9960 0.0042
3.2550 1.4117 0.8563 -0.0021
3.2912 1.4280 0.8643 0.0203
3.2937 1.4314 0.9022 0.0236
3.3570 1.4594 0.9131 0.0028
3.3529 1.4550 0.8668 0.0095
3.2832 1.4291 0.9974 0.0128
3.3579 1.4607 0.9362 0.0113
3.3413 1.4528 0.9188 0.0123
3.3129 1.4333 0.8180 0.0095
3.3430 1.4449 0.8046 0.0273
3.3115 1.4411 0.9639 0.0183
3.3147 1.4386 0.8695 0.0034
3.3252 1.4463 0.9314 0.0041
3.2673 1.4222 0.9984 0.0199
3.2828 1.4288 0.9830 0.0019
3.3533 1.4495 0.8058 0.0197
3.3494 1.4571 0.9401 0.0121
3.3306 1.4469 0.8932 0.0088
3.2983 1.4349 0.9422 -0.0053
3.2983 1.4344 0.9267 0.0091
3.3037 1.4327 0.8543 0.0181
3.3775 1.4425 0.7000 0.0268
3.3059 1.4316 0.8306 0.0218
3.3365 1.4511 0.9285 0.0025
3.2928 1.4315 0.9140 0.0111
3.3505 1.4392 0.7424 0.0196
3.2884 1.4210 0.8028 0.0050
3.3082 1.4397 0.9671 0.0009
3.3526 1.4555 0.8761 0.0053
3.3331 1.4508 0.9901 -0.0016
3.3388 1.4531 0.9684 0.0272
3.2915 1.4312 0.9200 0.0221
3.3089 1.4276 0.7841 0.0127
3.3270 1.4467 0.9213 0.0234
3.3258 1.4392 0.8212 0.0097
3.2909 1.4204 0.7883 0.0174
3.3000 1.4364 0.9946 0.0144
3.3140 1.4331 0.8113 0.0186
3.2933 1.4260 0.8300 0.0039
3.3149 1.4427 0.9731 0.0068
3.3021 1.4351 0.9032 0.0239
3.2942 1.4339 0.9964 0.0029
3.3095 1.4227 0.7493 0.0393
3.3485 1.4505 0.8356 0.0142
3.3508 1.4496 0.8172 0.0095
3.2942 1.4323 0.9181 0.0054
3.2859 1.4301 0.9683 0.0045
3.2703 1.4234 0.9779 0.0154
3.3012 1.4366 0.9602 0.0210
3.3131 1.4421 0.9995 0.0026
3.2992 1.4361 0.9981 0.0103
3.2895 1.4302 0.9181 0.0050
3.2886 1.4312 0.9631 0.0094
3.3224 1.4461 0.9794 0.0035
3.3343 1.4347 0.7579 0.0169
3.2933 1.4315 0.9085 0.0158
3.2945 1.4311 0.8895 0.0081
3.3219 1.4420 0.8742 0.0126
3.3838 1.4519 0.7336 0.0252
3.2850 1.4283 0.9184 0.0158
3.3666 1.4494 0.7628 0.0206
3.2893 1.4317 0.9883 -0.0017
3.3046 1.4314 0.8347 0.0190
3.3245 1.4468 0.9643 0.0100
3.3705 1.4520 0.7692 0.0126
3.3868 1.4520 0.7270 0.0207
3.3063 1.4327 0.8417 0.0078
3.3064 1.4378 0.9234 0.0078
3.3044 1.4201 0.7468 0.0209
3.3649 1.4452 0.7416 0.0078
3.2878 1.4268 0.8682 0.0105
3.2705 1.4196 0.8727 -0.0028
3.3016 1.4368 0.9648 0.0174
3.3270 1.4356 0.7858 0.0177
3.3120 1.4403 0.9238 0.0197
3.3362 1.4496 0.8962 0.0048
3.3272 1.4482 0.9836 0.0141
3.3257 1.4439 0.8782 0.0135
3.2929 1.4310 0.9018 0.0091
3.2782 1.4255 0.9207 -0.0026
3.2623 1.4178 0.9026 0.0046
3.3115 1.4280 0.7790 0.0156
3.2875 1.4278 0.8852 0.0087
3.4011 1.4476 0.6786 0.0384
3.2589 1.4161 0.8989 -0.0045
3.3133 1.4408 0.9213 0.0075
3.3694 1.4439 0.7238 0.0134
3.2538 1.4163 0.9850 0.0140
3.3308 1.4467 0.8873 0.0032
3.3165 1.4355 0.8242 0.0128
3.3112 1.4366 0.8626 0.0338
3.3270 1.4372 0.7984 0.0004
3.3369 1.4376 0.7696 0.0273
3.3435 1.4432 0.7896 0.0152
3.2739 1.4246 0.9533 0.0122
3.3088 1.4370 0.8846 0.0111
3.3525 1.4464 0.7842 0.0299
3.2744 1.4239 0.9231 0.0105
3.2841 1.4295 0.9891 0.0176
3.3002 1.4327 0.8757 0.0151
3.2636 1.4204 0.9711 0.0139
3.3598 1.4521 0.8044 0.0072
3.3983 1.4778 0.9227 0.0050
3.3520 1.4488 0.8048 0.0099
3.3706 1.4488 0.7481 0.0160
3.3031 1.4341 0.8780 0.0071
3.3047 1.4353 0.8867 0.0136
3.2926 1.4328 0.9574 0.0061
3.3468 1.4461 0.8011 0.0261
3.2948 1.4280 0.8437 0.0177
3.3471 1.4517 0.8576 -0.0026
3.3202 1.4422 0.8882 0.0212
3.3169 1.4294 0.7719 0.0094
3.3212 1.4456 0.9981 0.0261
3.4196 1.4678 0.7364 0.0130
3.3500 1.4565 0.9156 0.0161
3.3136 1.4420 0.9631 0.0108
3.3157 1.4339 0.8121 0.0175
3.2813 1.4261 0.9034 0.0160
3.3425 1.4535 0.9231 0.0052
3.2571 1.4171 0.9478 0.0104
3.2852 1.4300 0.9948 -0.0009
3.2826 1.4247 0.8705 0.0346
3.3508 1.4575 0.9350 0.0172
3.3243 1.4469 0.9844 0.0080
3.3274 1.4476 0.9417 -0.0040
3.2915 1.4310 0.9136 -0.0025
3.3664 1.4534 0.7917 0.0189
3.3394 1.4477 0.8481 0.0050
3.3153 1.4431 0.9950 0.0191
3.3255 1.4376 0.8074 0.0206
3.2929 1.4248 0.8192 0.0243
3.2864 1.4257 0.8612 0.0070
3.3290 1.4485 0.9516 0.0048
3.3281 1.4444 0.8692 0.0034
3.3550 1.4602 0.9716 0.0045
3.3053 1.4382 0.9528 0.0131
3.3027 1.4279 0.8087 0.0042
3.3210 1.4435 0.9064 0.0044
3.3030 1.4372 0.9507 0.0014
3.2523 1.4156 0.9903 0.0300
3.2539 1.4163 0.9958 0.0158
3.3028 1.4376 0.9811 0.0020
3.3341 1.4437 0.8304 0.0113
3.3109 1.4371 0.8714 0.0081
3.2466 1.4132 0.9942 0.0108
3.2594 1.4173 0.9218 0.0126
3.2661 1.4201 0.9168 0.0005
3.2664 1.4217 0.9801 0.0226
3.2921 1.4317 0.9275 0.0115
3.3091 1.4401 0.9639 0.0005
3.3440 1.4545 0.9341 0.0129
3.2440 1.4110 0.9323 0.0116
3.3306 1.4427 0.8355 -0.0033
3.3032 1.4376 0.9736 0.0135
3.3217 1.4438 0.9076 0.0026
3.3548 1.4602 0.9894 0.0076
3.3080 1.4391 0.9409 0.0089
3.2561 1.4171 0.9676 -0.0012
3.2628 1.4199 0.9624 0.0160
3.2617 1.4197 0.9790 0.0179
3.2910 1.4320 0.9557 0.0058
3.2956 1.4325 0.9083 0.0105
3.2940 1.4294 0.8669 0.0006
3.3659 1.4528 0.7886 0.0238
3.2916 1.4327 0.9811 -0.0014
3.3185 1.4413 0.8858 0.0074
3.3775 1.4557 0.7736 0.0192
3.3259 1.4408 0.8363 0.0062
3.2581 1.4174 0.9409 -0.0031
3.3612 1.4559 0.8348 0.0158
3.2897 1.4284 0.8802 0.0055
3.2696 1.4206 0.8957 0.0046
3.2380 1.4088 0.9477 0.0117
3.2598 1.4184 0.9525 0.0137
3.3776 1.4464 0.7188 0.0075
3.2929 1.4322 0.9302 0.0239
3.2643 1.4179 0.8881 0.0082
3.2685 1.4183 0.8658 0.0069
3.3592 1.4589 0.8849 0.0286
3.3277 1.4471 0.9247 0.0232
3.2744 1.4203 0.8589 0.0040
3.3689 1.4528 0.7789 0.0096
3.2561 1.4098 0.8286 0.0094
3.3679 1.4600 0.8478 0.0170
3.2977 1.4342 0.9262 0.0121
3.2936 1.4312 0.8995 0.0175
3.3249 1.4456 0.9175 0.0013
3.3642 1.4480 0.7601 0.0215
3.2921 1.4277 0.8544 0.0084
3.3261 1.4312 0.7580 -0.0032
3.3009 1.4353 0.9202 0.0099
3.3073 1.4395 0.9758 0.0104
3.3085 1.4390 0.9304 0.0196
3.3308 1.4402 0.8097 0.0171
3.3498 1.4525 0.8515 0.0037
3.3414 1.4497 0.8633 0.0071
3.2718 1.4213 0.8920 0.0094
3.3576 1.4581 0.8822 0.0155
3.3230 1.4462 0.9670 0.0129
3.3476 1.4490 0.8243 0.0081
3.3105 1.4408 0.9715 0.0263
3.3856 1.4568 0.7575 0.0201
3.2647 1.4181 0.8895 0.0085
3.2835 1.4268 0.8995 0.0120
3.2881 1.4285 0.8943 0.0163
3.3483 1.4559 0.9206 0.0030
3.3365 1.4466 0.8507 0.0224
3.3315 1.4484 0.9151 0.0227
3.2698 1.4231 0.9787 0.0048
3.3328 1.4499 0.9427 0.0076
3.2753 1.4208 0.8596 0.0218
3.2890 1.4305 0.9317 0.0139
3.3224 1.4445 0.9164 0.0086
3.3234 1.4441 0.8973 0.0152
3.3030 1.4341 0.8794 0.0056
3.2927 1.4327 0.9542 0.0095
3.3200 1.4407 0.8666 0.0022
3.3052 1.4380 0.9476 -0.0045
3.2568 1.4161 0.9190 0.0116
3.3335 1.4506 0.9582 0.0090
3.2748 1.4139 0.7923 0.0158
3.2195 1.4011 0.9661 0.0130
3.3193 1.4394 0.8541 0.0121
3.2499 1.4146 0.9828 0.0118
3.2698 1.4232 0.9862 0.0021
3.3496 1.4465 0.7944 0.0176
3.3196 1.4401 0.8614 -0.0015
3.3267 1.4429 0.8573 0.0123
3.2991 1.4217 0.7722 0.0063
3.3541 1.4565 0.8813 0.0243
3.3066 1.4354 0.8741 0.0263
3.2870 1.4274 0.8822 0.0181
3.3091 1.4354 0.8596 0.0075
3.3019 1.4292 0.8235 0.0089
3.3284 1.4488 0.9968 0.0053
3.2865 1.4287 0.9117 0.0150
3.2882 1.4272 0.8718 0.0189
3.3041 1.4305 0.8277 0.0139
3.3085 1.4401 0.9979 -0.0091
3.2941 1.4166 0.7525 0.0154
3.3145 1.4423 0.9567 0.0133
3.3052 1.4329 0.8489 0.0147
3.3479 1.4423 0.7693 0.0188
3.2744 1.4201 0.8566 0.0172
3.3046 1.4376 0.9401 0.0048
3.3009 1.4358 0.9347 0.0163
3.3668 1.4457 0.7397 0.0128
3.3596 1.4429 0.7412 0.0157
3.3447 1.4528 0.8884 0.0187
3.3205 1.4425 0.8930 0.0034
3.2718 1.4229 0.9281 0.0181
3.3469 1.4561 0.9455 0.0256
3.2662 1.4215 0.9732 0.0208
3.3079 1.4397 0.9767 0.0265
3.3430 1.4547 0.9552 -0.0030
3.3974 1.4602 0.7475 0.0266
3.3482 1.4521 0.8563 0.0017
3.3435 1.4534 0.9091 -0.0078
3.3597 1.4559 0.8411 0.0211
3.3650 1.4608 0.8748 0.0319
3.3421 1.4534 0.9238 0.0193
3.3231 1.4358 0.8005 0.0047
3.3129 1.4401 0.9099 0.0051
3.3338 1.4491 0.9084 0.0218
3.2912 1.4326 0.9963 0.0204
3.3084 1.4371 0.8884 0.0158
3.3677 1.4458 0.7377 0.0125
3.3602 1.4560 0.8401 0.0160
3.3179 1.4439 0.9632 0.0076
3.2980 1.4326 0.8904 0.0037
3.2785 1.4119 0.7657 0.0213
3.3874 1.4651 0.8136 0.0104
3.3432 1.4552 0.9972 0.0069
3.2635 1.4189 0.9167 0.0090
3.3184 1.4368 0.8289 0.0028
3.3337 1.4461 0.8597 0.0033
3.2936 1.4334 0.9707 0.0071
3.3191 1.4441 0.9466 0.0076
3.3229 1.4319 0.7712 0.0172
3.3029 1.4340 0.8772 0.0084
3.3197 1.4392 0.8487 0.0085
3.3396 1.4480 0.8512 0.0137
3.2856 1.4293 0.9382 0.0102
3.3402 1.4532 0.9450 0.0166
3.3047 1.4384 0.9789 0.0153
3.3242 1.4422 0.8626 0.0261
3.2573 1.4177 0.9756 0.0072
3.3241 1.4448 0.9056 0.0167
3.3111 1.4372 0.8717 0.0198
3.2703 1.4215 0.9078 0.0158
3.2878 1.4009 0.6851 0.0368
3.3126 1.4398 0.9055 0.0168
3.2890 1.4278 0.8747 0.0167
3.2980 1.4339 0.9160 0.0275
3.3739 1.4613 0.8336 0.0193
3.2640 1.4204 0.9601 0.0032
3.2755 1.4258 0.9992 0.0158
3.3209 1.4416 0.8739 0.0058
3.3457 1.4481 0.8238 0.0161
3.3199 1.4274 0.7504 0.0153
3.2618 1.4197 0.9835 0.0010
3.3222 1.4436 0.8981 0.0352
3.3054 1.4368 0.9094 0.0181
3.2998 1.4210 0.7651 0.0186
3.2652 1.4193 0.9082 0.0100
3.3155 1.4424 0.9408 -0.0035
3.3048 1.4305 0.8239 0.0263
3.2803 1.4169 0.7973 0.0322
3.2879 1.4226 0.8189 0.0080
3.3291 1.4348 0.7733 0.0223
3.3446 1.4557 0.9764 0.0219
3.3652 1.4346 0.6882 0.0312
3.2848 1.4298 0.9915 0.0168
3.3365 1.4511 0.9295 0.0164
3.2694 1.4205 0.8962 0.0074
3.3209 1.4455 0.9864 0.0091
3.2873 1.4138 0.7530 0.0248
3.2739 1.4220 0.8875 0.0104
3.3031 1.4262 0.7927 0.0135
3.2908 1.4223 0.8043 0.0065
3.3095 1.4291 0.7942 0.0021
3.3491 1.4573 0.9532 -0.0012
3.2831 1.4283 0.9416 0.0068
3.3328 1.4490 0.9155 0.0128
3.3045 1.4382 0.9716 0.0044
3.3844 1.4566 0.7598 0.0203
3.2793 1.4274 0.9907 0.0035
3.3506 1.4573 0.9317 0.0077
3.3269 1.4481 0.9968 -0.0034
3.2933 1.4317 0.9129 0.0069
3.2938 1.4257 0.8235 0.0122
3.2426 1.4097 0.9136 0.0068
3.3375 1.4185 0.6702 0.0221
3.2698 1.4232 0.9940 0.0174
3.2783 1.4243 0.8937 0.0146
3.3847 1.4672 0.8469 0.0074
3.3542 1.4588 0.9295 0.0112
3.2873 1.4240 0.8364 0.0089
3.3015 1.4357 0.9228 0.0152
3.3231 1.4456 0.9391 0.0072
3.3091 1.4400 0.9583 0.0098
3.2464 1.4131 0.9902 -0.0015
3.2963 1.4344 0.9564 0.0072
3.3198 1.4434 0.9169 0.0091
3.3642 1.4640 0.9616 0.0175
3.3261 1.4471 0.9468 0.0000
3.2444 1.4114 0.9425 0.0067
3.3032 1.4281 0.8089 0.0218
3.2515 1.4148 0.9542 0.0154
3.3076 1.4373 0.8992 0.0187
3.3306 1.4474 0.9016 0.0021
3.3250 1.4396 0.8283 0.0126
3.3038 1.4266 0.7937 0.0385
3.2616 1.4161 0.8780 0.0086
3.2589 1.4178 0.9435 0.0050
3.3287 1.4418 0.8342 0.0185
3.3318 1.4431 0.8339 0.0176
3.3341 1.4513 0.9941 0.0110
3.3504 1.4560 0.9025 0.0074
3.3496 1.4560 0.9101 0.0040
3.2604 1.4183 0.9392 0.0178
3.3163 1.4424 0.9314 0.0095
3.2584 1.4179 0.9589 0.0058
3.3153 1.4319 0.7962 0.0209
3.3268 1.4477 0.9621 0.0061
3.3094 1.4404 0.9880 0.0275
3.3621 1.4609 0.8971 0.0098
3.3269 1.4478 0.9607 -0.0044
3.2666 1.4176 0.8682 0.0122
3.3107 1.4391 0.9081 0.0044
3.3907 1.4628 0.7832 0.0182
3.2926 1.4332 0.9928 0.0078
3.2748 1.4254 0.9987 0.0080
3.3072 1.4348 0.8614 0.0072
3.3179 1.4434 0.9392 0.0256
3.3371 1.4517 0.9395 0.0130
3.2941 1.4327 0.9302 0.0013
3.3478 1.4519 0.8551 0.0201
3.3314 1.4473 0.8924 0.0160
3.2697 1.4142 0.8138 0.0117
3.2911 1.4204 0.7878 0.0110
3.2698 1.4224 0.9394 0.0055
3.3647 1.4633 0.9282 0.0184
3.2962 1.4343 0.9531 0.0035
3.2896 1.4291 0.8915 0.0200
3.2783 1.4270 0.9975 0.0235
3.3365 1.4293 0.7211 0.0128
3.3692 1.4665 0.9880 0.0039
3.2433 1.4115 0.9664 0.0143
3.3212 1.4429 0.8936 0.0020
3.3152 1.4300 0.7814 0.0305
3.3373 1.4447 0.8259 0.0244
3.3077 1.4379 0.9106 0.0064
3.3311 1.4484 0.9188 0.0224
3.3672 1.4303 0.6671 0.0372
3.3366 1.4485 0.8757 0.0127
3.3477 1.4211 0.6637 0.0391
3.3342 1.4489 0.9002 0.0148
3.3666 1.4482 0.7551 0.0093
3.3193 1.4437 0.9325 0.0084
3.2487 1.4130 0.9317 0.0113
3.2769 1.4228 0.8783 0.0026
3.2661 1.4188 0.8897 0.0036
3.3259 1.4477 0.9988 0.0091
3.2513 1.4099 0.8540 0.0193
3.2874 1.4285 0.8997 0.0067
3.2971 1.4349 0.9678 0.0084
3.3068 1.4386 0.9406 0.0154
3.3552 1.4350 0.7095 0.0218
3.3115 1.4382 0.8856 0.0296
3.3139 1.4420 0.9584 0.0144
3.3280 1.4471 0.9212 0.0240
3.3099 1.4406 0.9725 0.0153
3.2973 1.4341 0.9286 0.0050
3.3633 1.4632 0.9432 0.0403
3.2717 1.4240 0.9768 0.0093
3.2650 1.4200 0.9291 0.0099
3.2868 1.4306 0.9881 0.0036
3.3770 1.4532 0.7585 0.0289
3.3051 1.4366 0.9081 0.0044
3.2714 1.4095 0.7704 0.0237
3.4126 1.4542 0.6855 0.0268
3.2979 1.4345 0.9334 0.0021
3.3037 1.4347 0.8838 0.0082
3.3939 1.4427 0.6714 0.0232
3.3362 1.4494 0.8930 0.0269
3.3881 1.4705 0.8698 0.0180
3.2911 1.4313 0.9268 0.0158
3.3295 1.4464 0.8918 0.0175
3.2949 1.4336 0.9476 -0.0001
3.3779 1.4409 0.6923 0.0184
3.3226 1.4451 0.9311 0.0083
3.2745 1.4202 0.8566 0.0160
3.3234 1.4420 0.8645 0.0158
3.3566 1.4435 0.7528 0.0248
3.2502 1.4146 0.9721 -0.0008
3.3121 1.4337 0.8248 0.0079
3.3040 1.4378 0.9626 0.0165
3.3244 1.4470 0.9962 0.0040
3.2564 1.4171 0.9631 0.0004
3.2628 1.4198 0.9546 0.0013
3.2604 1.4187 0.9551 0.0050
3.3070 1.4388 0.9454 0.0022
3.3233 1.4459 0.9451 0.0119
3.3624 1.4615 0.9083 0.0049
3.3886 1.4681 0.8376 0.0330
3.3349 1.4478 0.8769 0.0032
3.2762 1.4191 0.8344 0.0203
3.3560 1.4416 0.7424 0.0286
3.3275 1.4196 0.6930 0.0219
3.2845 1.4270 0.8943 0.0037
3.3176 1.4408 0.8847 0.0044
3.3493 1.4543 0.8802 0.0128
3.2805 1.4273 0.9468 0.0116
3.3260 1.4406 0.8345 0.0146
3.3229 1.4459 0.9550 0.0224
3.2627 1.4201 0.9819 0.0030
3.3270 1.4479 0.9650 0.0121
3.2846 1.4274 0.9010 0.0125
3.3160 1.4281 0.7659 0.0228
3.3188 1.4446 0.9863 0.0063
3.3090 1.4278 0.7856 0.0211
3.2903 1.4320 0.9712 0.0099
3.3055 1.4354 0.8809 -0.0012
3.3023 1.4373 0.9800 0.0085
3.3179 1.4280 0.7599 0.0104
3.3135 1.4414 0.9373 0.0168
3.3296 1.4470 0.9021 0.0157
3.2951 1.4302 0.8723 0.0147
3.3009 1.4367 0.9840 0.0049
3.2872 1.4307 0.9772 0.0306
3.3265 1.4391 0.8172 0.0184
3.3341 1.4494 0.9117 0.0201
3.2862 1.4300 0.9596 0.0143
3.3050 1.4271 0.7933 0.0156
3.3716 1.4397 0.6987 0.0148
3.2929 1.4323 0.9330 0.0211
3.2913 1.4260 0.8388 0.0079
3.3702 1.4593 0.8296 0.0017
3.2740 1.4250 0.9869 0.0042
3.3036 1.4377 0.9624 0.0097
3.2573 1.4177 0.9785 0.0022
3.3334 1.4502 0.9430 0.0121
3.3095 1.4352 0.8548 0.0172
3.2804 1.4235 0.8667 0.0212
3.2976 1.4341 0.9253 0.0181
3.3659 1.4594 0.8515 0.0140
3.3171 1.4347 0.8138 0.0058
3.3369 1.4468 0.8508 0.0196
3.3318 1.4502 0.9905 0.0078
3.2499 1.4146 0.9884 0.0211
3.2847 1.4198 0.8057 0.0091
3.2668 1.4191 0.8907 0.0044
3.3121 1.4416 0.9852 0.0094
3.2900 1.4291 0.8901 0.0019
3.3099 1.4402 0.9513 0.0156
3.2896 1.4148 0.7535 0.0139
3.2734 1.4233 0.9192 0.0050
3.3698 1.4622 0.8651 0.0073
3.2919 1.4265 0.8410 0.0261
3.3206 1.4451 0.9666 0.0173
3.2768 1.4245 0.9128 0.0156
3.3439 1.4543 0.9283 0.0213
3.3554 1.4601 0.9590 0.0140
3.3243 1.4457 0.9254 0.0100
3.3318 1.4402 0.8063 0.0258
3.3513 1.4579 0.9384 -0.0012
3.2881 1.4306 0.9494 0.0101
3.2973 1.4290 0.8436 0.0158
3.3152 1.4308 0.7878 0.0270
3.2707 1.4233 0.9601 -0.0070
3.2814 1.4266 0.9151 0.0242
3.3329 1.4478 0.8905 0.0090
3.3074 1.4332 0.8415 0.0273
3.2910 1.4105 0.7250 0.0233
3.2510 1.4065 0.8175 0.0065
3.3383 1.4530 0.9790 0.0074
3.2768 1.4256 0.9457 -0.0025
3.3495 1.4464 0.7945 0.0165
3.3903 1.4510 0.7147 0.0320
3.3486 1.4569 0.9446 0.0314
3.3527 1.4489 0.8032 0.0105
3.3181 1.4427 0.9174 0.0091
3.2938 1.4331 0.9474 0.0106
3.3537 1.4594 0.9600 0.0121
3.3084 1.4365 0.8793 0.0102
3.2995 1.4352 0.9362 0.0116
3.2991 1.4358 0.9684 0.0089
3.3359 1.4492 0.8929 0.0272
3.2919 1.4254 0.8291 0.0212
3.2762 1.4252 0.9384 0.0024
3.2758 1.4182 0.8271 0.0023
3.3445 1.4455 0.8050 0.0108
3.3345 1.4421 0.8131 0.0156
3.3413 1.4541 0.9617 0.0175
3.2629 1.4173 0.8895 0.0025
3.2971 1.4345 0.9482 0.0081
3.3178 1.4325 0.7923 0.0084
3.3666 1.4573 0.8251 0.0287
3.3028 1.4334 0.8697 0.0084
3.3280 1.4453 0.8842 0.0029
3.3314 1.4493 0.9407 -0.0002
3.3462 1.4456 0.7988 0.0081
3.2824 1.4287 0.9836 0.0107
3.3307 1.4492 0.9488 0.0192
3.2846 1.4296 0.9771 -0.0006
3.3322 1.4503 0.9797 0.0084
3.3659 1.4542 0.7996 0.0167
3.3095 1.4372 0.8833 0.0028
3.3788 1.4674 0.8844 0.0006
3.3757 1.4677 0.9159 0.0064
3.3148 1.4415 0.9244 0.0191
3.3352 1.4512 0.9518 0.0234
3.3106 1.4364 0.8635 0.0074
3.3196 1.4342 0.7997 0.0190
3.2617 1.4156 0.8688 0.0297
3.3121 1.4348 0.8360 0.0165
3.3567 1.4575 0.8798 0.0082
3.2665 1.4218 0.9882 0.0160
3.3157 1.4406 0.8966 -0.0014
3.3140 1.4402 0.9017 0.0123
3.3140 1.4248 0.7500 0.0263
3.3134 1.4419 0.9597 0.0011
3.3268 1.4418 0.8428 0.0082
3.3142 1.4392 0.8822 0.0197
3.2765 1.4240 0.9039 0.0003
3.2961 1.4301 0.8641 0.0159
3.2850 1.4277 0.9039 0.0189
3.2968 1.4321 0.8897 0.0203
3.2843 1.4288 0.9416 0.0190
3.2667 1.4210 0.9367 0.0136
3.2578 1.4115 0.8384 0.0185
3.3014 1.4308 0.8435 0.0094
3.3539 1.4484 0.7947 0.0074
3.3301 1.4495 0.9958 0.0077
3.3628 1.4637 0.9887 0.0091
3.4260 1.4483 0.6421 0.0292
3.3335 1.4393 0.7924 0.0219
3.2796 1.4189 0.8176 0.0205
3.2836 1.4218 0.8298 0.0121
3.2729 1.4238 0.9402 0.0170
3.2882 1.4158 0.7638 0.0077
3.3443 1.4533 0.9008 0.0137
3.3757 1.4508 0.7474 0.0312
3.3325 1.4469 0.8787 0.0161
3.2873 1.4303 0.9493 0.0143
3.3135 1.4411 0.9276 0.0272
3.3400 1.4524 0.9219 0.0169
3.2746 1.4205 0.8603 0.0182
3.3433 1.4541 0.9292 0.0175
3.3119 1.4253 0.7589 0.0246
3.3624 1.4467 0.7570 0.0189
3.2700 1.4195 0.8740 0.0086
3.2693 1.4202 0.8913 0.0034
3.2770 1.4244 0.9068 0.0120
3.3454 1.4428 0.7799 0.0151
3.3054 1.4362 0.8966 0.0164
3.3248 1.4463 0.9370 0.0169
3.3832 1.4511 0.7308 0.0255
3.3936 1.4640 0.7829 0.0146
3.3483 1.4532 0.8693 0.0200
3.3148 1.4220 0.7319 0.0256
3.3112 1.4347 0.8392 0.0123
3.3163 1.4419 0.9171 0.0029
3.2879 1.4305 0.9480 0.0108
3.3373 1.4453 0.8318 0.0128
3.2992 1.4338 0.9020 0.0144
3.2790 1.4221 0.8557 0.0276
3.2616 1.4135 0.8437 0.0152
3.2723 1.4244 0.9952 0.0026
3.3602 1.4529 0.8099 0.0162
3.2879 1.4307 0.9567 0.0001
3.3396 1.4501 0.8802 -0.0066
3.3156 1.4410 0.9041 0.0082
